ticker,date,setup_type,score,sm_score,flow_score,status,entry_date,exit_date,days_in_trade,result_r,result_pct,rr_zone,distance_ema20_pct,distance_ema50_pct,trend_strength_pct,volatility_20d_pct,atr14,atr14_pct,is_executed,is_win,is_loss,event_date
NFLX,2025-03-17,EMA Pullback,70,5,0.0,LOSS,2025-03-19,2025-04-04,16,-1.0,-5.1214704641038615,2.0,0.5879413614343632,0.845831676733555,16.685951737557893,2.9146839527525716,3.916999271937779,4.123070374555465,True,False,True,2025-04-04
TSLA,2025-05-16,EMA Pullback,70,5,0.0,LOSS,2025-06-05,2025-06-05,0,-1.0,-6.604389018082535,2.0,16.75368041861949,20.8350798961894,3.616358987202961,3.782090322045323,14.892142159598214,4.25514077721998,True,False,True,2025-06-05
TSLA,2025-07-14,EMA Pullback,70,5,0.0,LOSS,2025-07-16,2025-08-01,16,-1.0,-5.15324858475526,2.0,0.6916405315135155,1.0175520449097863,4.807357721436745,3.5660900995055944,13.514286586216516,4.264527247239698,True,False,True,2025-08-01
AMD,2025-08-13,EMA Pullback,70,5,0.0,LOSS,2025-08-19,2025-09-05,17,-1.0,-9.732070722702655,2.0,9.750246123547978,21.89359594821063,27.250740987054243,2.9443366132980793,8.767854963030134,4.754286438609542,True,False,True,2025-09-05
TSLA,2025-11-03,EMA Pullback,70,5,0.0,LOSS,2025-11-05,2025-11-13,8,-1.0,-7.945997941884977,2.0,5.543627253113836,12.522378752500508,26.64765834405982,3.0317475632061117,18.309289114815847,3.909150736744955,True,False,True,2025-11-13
AMD,2026-01-20,EMA Pullback,70,5,0.0,LOSS,2026-02-04,2026-02-04,0,-1.0,-5.415165148264245,2.0,5.993968494299673,6.928558193586465,18.739710018945853,2.533458810688239,9.531428745814733,4.109791661377744,True,False,True,2026-02-04
NVDA,2025-12-30,EMA Pullback,70,5,0.0,LOSS,2026-01-08,2026-02-04,27,-1.0,-5.0506136845112986,2.0,2.0430498645990225,2.1518979474398847,10.870428092135851,1.9302740165460464,4.944689075622906,2.6398208620988,True,False,True,2026-02-04
TSLA,2025-12-05,EMA Pullback,70,5,0.0,LOSS,2026-01-06,2026-02-04,29,-1.0,-5.901780755450531,2.0,5.576568554673611,7.619713535160044,17.727532481027076,2.88300686496496,16.219284057617188,3.5646778148609206,True,False,True,2026-02-04
GOOGL,2026-02-02,EMA Pullback,70,5,0.0,LOSS,2026-02-04,2026-02-05,1,-1.0,-7.115012550481341,2.0,4.093940972617305,8.944884069848102,29.578552199739548,1.169070226278406,8.277073961147474,2.4114313384344306,True,False,True,2026-02-05
NVDA,2026-02-10,EMA Pullback,70,5,0.0,LOSS,2026-02-13,2026-03-02,17,-1.0653757100767651,-5.377042084616384,2.0,1.938244139444567,2.0393926731252066,8.418022110034507,2.725710247068311,6.492794348938312,3.4479227788113076,True,False,True,2026-03-02
AAPL,2026-02-06,EMA Pullback,70,5,0.0,LOSS,2026-02-12,2026-03-13,29,-1.0,-5.030059049330945,2.0,5.00701793824585,5.073510777063195,7.0235882866818145,1.5675507933520745,6.932117339898217,2.49712248668075,True,False,True,2026-03-13
